Deception Point,Dan Brown,Fiction,3.7,4864,2006
Controversy Creates Cash,Eric Bischoff;Jeremy Roberts,Biography & Autobiography,3.6,1119,2006
Ricochet,Sandra Brown,Fiction,3.97,14764,2007
Sixteen Thirty-two,Eric Flint,Fiction,4.04,8118,2006
Bedlam's Bard,Mercedes Lackey;Ellen Guon,Fiction,3.95,2989,2006
The Guy Not Taken,Jennifer Weiner,Fiction,3.48,21371,2006
Santa Cruise,Mary Higgins Clark;Carol Higgins Clark,Fiction,3.41,4631,2006
Dragon,Clive Cussler,Fiction,3.92,11144,2006
More Twisted,Jeffery Deaver,Fiction,3.84,1630,2006
Wild Magic,Tamora Pierce,Juvenile Fiction,4.33,58923,2005
Godless,Pete Hautman,Juvenile Fiction,3.6,4097,2005
The Realms of the Gods,Tamora Pierce,Juvenile Fiction,4.32,45112,2006
Amelia's Notebook,Marissa Moss,Juvenile Fiction,4,5200,2006
Go Ask Alice,Anonymous,Young Adult Fiction,3.76,209572,2006
Same Sex in the City,Lauren Levin;Lauren Blitzer,Self-Help,3.58,385,2006
Ghost Ship,Mary Higgins Clark,Juvenile Fiction,3.73,347,2007
Z for Zachariah,Robert C. O'Brien,Juvenile Fiction,3.65,1005,2007
Crazy Hot,Melissa de la Cruz,Juvenile Fiction,3.94,2478,2007
He's Just Not That Into You (The Newly Expanded Edition),Greg Behrendt;Liz Tuccillo,Family & Relationships,3.66,51316,2006
Kristy's Great Idea,Ann M. Martin;Raina Telgemeier,Juvenile Fiction,4.17,17654,2006
The Birth Of Tragedy,Friedrich Wilhelm Nietzsche,Philosophy,3.98,32,2004
The Curious Incident of the Dog in the Night-time,Mark Haddon,Autism,3.87,589,2003
The Scarlet Letter,Nathaniel Hawthorne,Study Aids,3.39,22,2006
Harm's Way,Elizabeth Stewart,Fiction,3.36,13,2005
Wicked Sacrifice,Lora Leigh,Fiction,4.22,2117,2006
Ellora's Cavemen,Elisa Adams;Sylvia Day;Anna J. Evans;Denise A. Agnew;B. J. McCall,Fiction,3.64,129,2005
The Trojan Women,Euripides;Gilbert Murray,Drama,3.87,4220,2006
The Art of Howl's Moving Castle,Hayao Miyazaki,Performing Arts,4.51,2762,2005
Howls Moving Castle Picture Book,Hayao Miyazaki,Comics & Graphic Novels,4.4,1614,2005
Howl's Moving Castle Film Comic,Hayao Miyazaki,Comics & Graphic Novels,4.4,818,2005
Fullmetal Alchemist Vol. 5,Hiromu Arakawa,Comics & Graphic Novels,4.56,12344,2006
Fullmetal Alchemist: The Abducted Alchemist (Novel),Hiromu Arakawa,Juvenile Fiction,4.57,2777,2006
Maison Ikkoku,Rumiko Takahashi,Comics & Graphic Novels,4.35,251,2006
Beauty is the Beast,Tomo Matsumoto,Comics & Graphic Novels,3.79,329,2006
Bleach,Tite Kubo,Comics & Graphic Novels,4.36,7914,2006
Battle Angel Alita: Last Order,Yukito Kishiro,Comics & Graphic Novels,4.12,313,2006
Fullmetal Alchemist,Hiromu Arakawa,Comics & Graphic Novels,4.57,8568,2006
Fullmetal Alchemist,Hiromu Arakawa,Comics & Graphic Novels,4.6,8273,2006
Ranma 1/2,Rumiko Takahashi,Comics & Graphic Novels,4.08,772,2006
From Far Away,Kyoko Hikawa,Comics & Graphic Novels,4.5,965,2007
Death Note,Tsugumi Ohba;Takeshi Obata,Comics & Graphic Novels,4.26,16310,2006
Hikaru no Go,Yumi Hotta,Comics & Graphic Novels,4.22,949,2006
JoJo's Bizarre Adventure: Part 3--Stardust Crusaders,Hirohiko Araki,Comics & Graphic Novels,4.42,310,2006
Yakitate!! Japan,Takashi Hashiguchi,Comics & Graphic Novels,3.96,292,2007
Fullmetal Alchemist,Hiromu Arakawa,Comics & Graphic Novels,4.59,7335,2007
Angel's Vision,Yukito Kishiro,Comics & Graphic Novels,4.1,309,2006
The Drifting Classroom,Kazuo Umezu,Comics & Graphic Novels,3.94,311,2007
Bleach,Tite Kubo,Comics & Graphic Novels,4.36,5777,2007
Fullmetal Alchemist,Hiromu Arakawa,Comics & Graphic Novels,4.59,8313,2007
Ghost in the Shell 2: Innocence (Novel - Paperback),Masaki Yamada,Comics & Graphic Novels,3.99,23,2007
Pirates of the Caribbean: The Coming Storm - Jack Sparrow Book #1,Rob Kidd,Juvenile Fiction,3.83,1364,2006
Pirates of the Caribbean: The Siren Song - Jack Sparrow Book #2,Rob Kidd,Juvenile Fiction,3.86,832,2006
Pirates of the Caribbean: Jack Sparrow #3 - the Pirate Chase,Rob Kidd,Juvenile Fiction,3.89,713,2006
Pirates of the Caribbean: The Sword of Cortes - Jack Sparrow #4,Rob Kidd,Juvenile Fiction,3.97,630,2006
The Percy Jackson and the Olympians Book Three: Titan's Curse,Rick Riordan,Juvenile Fiction,4.35,5432,2007
Pirates of the Caribbean: Age of Bronze - Jack Sparrow #5,Rob Kidd,Juvenile Fiction,4.05,532,2006
The Sea of Monsters,Rick Riordan,Juvenile Fiction,4.24,10165,2007
Surfer's Code,Shaun Tomson;Patrick J. Moser,Self-Help,3.81,109,2006
Kokopelli,Dennis Slifer,Art,3.56,17,2007
Metamorphoses,Ovid,,,,2006
The Trouble with the Pears,Gia Bathory Al Babel,Fiction,2.55,33,2006
The Adventures of Sally,P. G. Wodehouse,Fiction,3.78,10,2007
As You Like It,William Shakespeare,Drama,,,2011
Henry V,William Shakespeare,Drama,,,2011
Henry IV,William Shakespeare,Drama,,,2011
Shakespeare's Sonnets,William Shakespeare,Drama,,,2011
Henry VIII,William Shakespeare,Drama,,,2001
Living with the Passive-Aggressive Man,Scott Wetzler,Psychology,,,2011
Metamorphoses,Publius Naso,,,,2012
No Cherubs for Melanie,James Hawkins,Fiction,4,8,2002
Bite Me!,Nikki Stafford,Performing Arts,4.13,326,2002
From Far Away,Robert N. Munsch;Saoussan Askar;Michael Martchenko,Juvenile Fiction,4.02,203,1995
Magic Carpet Ride,John Kay;John Einarson,Biography & Autobiography,4.1,10,1994
Ecuador Nature Guide,Christopher D. Jiggins,Botanique,5,1,2000
Lord Jim,Joseph Conrad,Fiction,3.62,21233,2000
Alice's Adventures in Wonderland,Lewis Carroll,Juvenile Fiction,4.01,72,2000
The Governess,Sarah Fielding,Fiction,2.62,119,2005
The Woman in White,Wilkie Collins,Fiction,3.99,118,2006
The Hound of the Baskervilles,Arthur Conan Doyle,Fiction,4.1,1347,2006
Tiger Prince,Erin St. Claire;Sandra Brown,Fiction,3.78,2235,1999
Shadows at Sunset,Anne Stuart,Fiction,3.63,755,2000
The Thrill of Victory,Sandra Brown,Fiction,3.6,1051,2003
Strange Bedpersons,Jennifer Crusie,Fiction,3.5,7696,1994
The Wedding Night,Jayne Ann Krentz,Fiction,3.46,775,2001
Warrior,Elizabeth Lowell,Fiction,3.92,845,2002
What the Lady Wants,Jennifer Crusie,Fiction,3.63,5626,2002
Dancing on Air,Frances Oliver,Fiction,4.12,8,2004
Suki's Kimono,Chieri Uegaki;Stephane Jorisch,Juvenile Fiction,4.18,601,2003
Terry,Douglas Coupland,Biography & Autobiography,4.34,254,2005
Louisa May Alcott on Race Sex and Slavery,Louisa May Alcott,Fiction,3.94,18,1997
The Blood Wood,Rob Cruz;Roger Gaudreau;Jennifer Hartshorn;Ian Lemke;Diane Piron-Gelman;Louis J. Prosperi;Sharon Turner Mulvihill,Games & Activities,3.69,32,1997
Stir-fry,Emma Donoghue,Fiction,3.58,1521,1994
The Gonzo Way,Anita Thompson,Biography & Autobiography,3.95,1017,2007
Some Ether,Nick Flynn,Poetry,4.16,1648,2000
Your Inner Physician and You,John E. Upledger,Medical,4.09,234,1997
A Saucer of Loneliness,Theodore Sturgeon,Fiction,4.41,137,2002
Healing with Whole Foods,Paul Pitchford,Health & Fitness,4.4,2870,2002
Empire 2.0,Régis Debray,Political Science,4.75,4,2004
James Dean,David Dalton,Biography & Autobiography,4.07,476,2001
Women & Cats,Michelle Lovric,Pets,4.23,13,2003
Nine Coaches Waiting,Mary Stewart;Sandra Brown,Fiction,4.02,10282,2006
The Winthrop Woman,Anya Seton,Fiction,4.08,4133,2006
Angel of the Outback,Patricia Hickman,Fiction,3.27,48,1995
The Hitchhiker's Guide to the Galaxy,Robbie Stamp;Paul Simpson,Performing Arts,3.9,147,2005
The Sideways Guide to Wine and Life,Alexander Payne;Jim Taylor,Performing Arts,4.43,7,2005
The Namesake,Jhumpa Lahiri;Mira Nair,Performing Arts,4.05,621,2006
George Washington's Rules of Civility and Decent Behaviour,George Washington,History,4.1,758,1989
The Mystery of the Brass Bound Trunk,Carolyn Keene,Fiction,3.89,4125,2001
The Mystery of the Moss-Covered Mansion,Carolyn Keene,Juvenile Fiction,3.88,4787,2003
The Apple that Astonished Paris,Billy Collins,American poetry,4.2,530,1988
Keeping Faith,Jimmy Carter,Biography & Autobiography,3.77,231,1995
A Guide for Using a Wrinkle in Time in the Classroom,John Carratello;Patty Carratello,Education,3.94,17,1991
The Picture of Dorian Gray,Oscar Wilde,Fiction,4.07,329,2005
The Adventures of Baron Munchausen the Screenplay,Charles McKeown;Terry Gilliam,Performing Arts,3.48,10,1989
The Reduced Shakespeare Company's the Complete Works of William Shakespeare (abridged),Jess Borgeson;Adam Long;Daniel Singer,Drama,4.46,7970,1994
Spring's Awakening,Frank Wedekind,Fiction,3.81,3235,1995
Paul Kirk's Championship Barbecue Sauces,Paul Kirk,Cooking,3.9,52,1997
Smart Love,Martha Heineman Pieper;William Joseph Pieper,Family & Relationships,3.86,98,2001
Not Your Mother's Slow Cooker Cookbook,Beth Hensperger;Julie Kaufmann,Cooking,3.78,5651,2004
Betty Friedan and the Making of The Feminine Mystique,Daniel Horowitz,Political Science,3.59,58,2000
The Complete ACOA Sourcebook,Janet G. Woititz,Self-Help,4.06,137,2002
Three Daughters of Madame Liang,Pearl Sydenstricker Buck,Fiction,3.88,1233,1969
East Wind West Wind,Pearl Sydenstricker Buck,Fiction,4,3102,1930
A guided tour of five works by Plato,Christopher Biffle;Plato,Philosophy,4.33,9,1995
A Tempest,Aimé Césaire;Richard Miller,Drama,3.55,1309,2002
Dogeaters,Jessica Tarahata Hagedorn,Drama,3.58,89,2003
The Birth of Heroin and the Demonization of the Dope Fiend,Th Metzger,Social Science,3.88,17,1998
Marine Conservation Biology,Michael E. Soulé;Michael E. Marine Conservation Biology Institute,Nature,4.67,14,2005
Flowers for Algernon,Patrice Cassedy,Juvenile Nonfiction,3,1,2000
On the Bus,Paul Perry;Ken Babbs,Social Science,3.86,193,1996
Requiem for a Dream,Hubert Selby,Fiction,4.11,45545,1999
The Gangs of New York,,History,3.59,2742,1990
Expelled from Eden,Perseus,Fiction,4.05,156,2004
Pink Flamingos and Other Filth,John Waters,Performing Arts,4.22,49,2005
The Big Empty,Norman Mailer;John Buffalo Mailer,Literary Collections,3.31,67,2006
Monster Island,David Wellington,Fiction,3.6,9635,2006
Into the Void,Nigel Findley,Fiction,3.54,247,1991
The Zen Gardening Kit,Running Press,Gardening,3.21,30,1992
The Not So Big House,Sarah Susanka;Kira Obolensky,House & Home,4.07,1291,1998
Remembrance of Things Past Part 2,Stéphane Heuet;Marcel Proust;Stanislas Brézet,Comics & Graphic Novels,4.03,13,2002
Wokini,Billy Mills;Nicholas Sparks,Self-Help,3.56,245,1990
Power Vs. Force,David R. Hawkins,Body Mind & Spirit,4.22,6696,2002
Boomers Xers and Other Strangers,Rick Hicks;Kathy Hicks,Social Science,3.36,28,1999
The Three Musketeers,Alexandre Dumas,Comics & Graphic Novels,3.56,9,2010
The Other Woman,Ann O'Leary,Fiction,3.64,73,1999
Don't Wait for Your Ship to Come In,John Mason,Religion,3.22,9,1994
The Heart of a Leader,Kenneth H. Blanchard,Religion,3.96,492,1999
The Quiet Little Woman,Louisa May Alcott,Fiction,3.66,1064,1999
The Boomer Bible,R. F. Laird;Robert F. Laird,Humor,4.25,202,1991
Barnyard Dance!,Sandra Boynton,Juvenile Fiction,4.25,20885,1993
Read my lips,Riki Anne Wilchins,Biography & Autobiography,3.95,249,1997
Batman Gothic,Grant Morrison;Klaus Janson,Comics & Graphic Novels,3.79,4168,1992
Season of Mists,Neil Gaiman;Kelley Jones,Comics & Graphic Novels,4.54,49151,1992
The Books of Magic,Neil Gaiman,Comics & Graphic Novels,4.08,13358,1993
Mystery Play,Grant Morrison;Jon J. Muth,Comics & Graphic Novels,3.44,664,1995
John Constantine Hellblazer,Garth Ennis;Steve Dillon,Comics & Graphic Novels,4.17,3375,1997
Dream Country,Neil Gaiman;Kelley Jones;Charles Vess,Comics & Graphic Novels,4.24,80439,1995
Preludes and Nocturnes,Neil Gaiman;Sam Kieth;Mike Dringenberg;Todd Klein;Danny Vozzo,Comics & Graphic Novels,4.25,158629,1991
The Tragical Comedy Or Comical Tragedy of Mr. Punch,Neil Gaiman,Comics & Graphic Novels,3.77,6265,1995
The Wake,Neil Gaiman,Comic books strips etc,4.52,35864,1991
Kingdom Come,Mark Waid;Alex Ross;Todd Klein,Comics & Graphic Novels,4.25,45332,1997
Death,Neil Gaiman;Chris Bachalo;Mark Buckingham;Mike Dringenberg,Comics & Graphic Novels,4.22,12206,1997
JLA,Grant Morrison,Juvenile Fiction,3.97,3601,1997
Michael Moorcock's Multiverse,Michael Moorcock;Walter Simonson;Mark Reeve;John Ridgway,Comics & Graphic Novels,3.95,166,1999
Son of Superman,Howard V. Chaykin;David Tischman,Comics & Graphic Novels,3.36,11,1999
The Invisibles,Grant Morrison;Chris Weston;Ivan Reis;Ray Kryssing,Comics & Graphic Novels,4.24,3811,2000
The Flash,Mark Waid;Humberto Ramos,Juvenile Fiction,3.93,214,2000
The Invisibles Apocalipstick,Grant Morrison;Jill Thompson,Fiction,4.22,5791,2001
The Authority,Warren Ellis;Bryan Hitch;Mark Millar;Frank Quitely,Science,4.16,4100,2000
Transmetropolitan: Spider's thrash,Warren Ellis,Antiheroes,4.32,12298,2004
The Cure,Warren Ellis,Comic books strips etc,4.43,10076,2003
Exploring the Northern Tradition,Galina Krasskova,Religion,3.83,434,2005
Laguna I Love You,John Weld,History,0,0,1996
Happy Endings,Mimi Dietrich,Crafts & Hobbies,4.22,23,2003
Letters,John Barth,Fiction,3.82,202,1994
Point Counter Point,Aldous Huxley,Fiction,3.85,9227,2001
The Last Days,Raymond Queneau;Barbara Wright;Vivian Kogan,Fiction,3.8,184,1996
Heartsnatcher,Boris Vian,Fiction,3.98,2368,2003
The Review of Comtemporary Fiction - Future of Fiction,John O'Brien;David Foster Wallace,Literary Criticism,3.82,11,1996
The Eternal Champion,Michael Moorcock;Tom Canty,Fiction,3.94,2457,1996
Tales of Magick,Phil Brucato;Aaron Rosenberg,Fiction,3.5,38,1998
Changeling Storytellers Guide,Mark Hunter;Nancy Schultz-Yetter;Steve Kenson;Ian Lemke;Nicky Rea,Games,3.37,27,1998
Stormie,Stormie Omartian,Biography & Autobiography,4.39,423,1997
The Sharpshooter Blues,Lewis Nordan,Fiction,4.15,371,1997
Enslaved by Ducks,Bob Tarte,Biography & Autobiography,3.44,2214,2004
Hemingway and Bailey's Bartending Guide to Great American Writers,Mark Bailey,Cooking,3.89,128,2006
Water for Elephants,Sara Gruen,Fiction,4.08,1198632,2007
On Genesis,Saint Augustine (of Hippo),Religion,3.94,26,2004
On Christian Belief,Saint Augustine,Religion,4.09,11,2005
The Truth about Columbus,James W. Loewen,Education,4.01,221,1992
Japan at War,Haruko Taya Cook;Theodore F. Cook,History,4.32,677,1992
Lies My Teacher Told Me,James W. Loewen,Education,3.96,398,1995
The War,Marguerite Duras,Biography & Autobiography,3.85,918,1994
On Language,Noam Chomsky;Mitsou Ronat,Language Arts & Disciplines,3.91,635,1998
Industry and Empire,Eric J. Hobsbawm;Chris Wrigley,Business & Economics,3.9,246,1999
On the Edge of the New Century,Eric J. Hobsbawm;Antonio Polito,History,3.72,80,2001
Dr. Seuss Goes to War,Richard H. Minear;Dr. Seuss,History,4.18,1225,2001
A People's History of the United States,Howard Zinn;Kathy Emery;Ellen Reeves,History,4.08,38,2003
The Assassination of Julius Caesar,Michael Parenti,History,4.14,628,2004
Interesting Times,Eric J. Hobsbawm,Biography & Autobiography,4.06,359,2005
After Many a Summer Dies the Swan,Aldous Huxley,Fiction,3.75,1975,1993
Wittgenstein's Vienna,Allan Janik;Stephen Toulmin,History,4.05,264,1996
Foghorn Outdoors Pacific Northwest Hiking,Scott Leonard;Megan McMorris,Sports & Recreation,4.29,12,2005
Road Trip USA,Jamie Jensen,Travel,3.96,433,2006
From Nomads to Pilgrims,Diana Butler Bass;Joseph Stewart-Sicking,Religion,4,13,2005
The Life You Were Born to Live,Dan Millman,Self-Help,4.1,17,2000
Zora neale Hurston,Henry L. Gates,Literary Criticism,4.2,24,2000
Things,Georges Perec;David Bellos,Comics & Graphic Novels,3.98,1023,1990
W Or The Memory of Childhood,Georges Perec,Fiction,3.88,1395,2003
The Woman in Black,Susan Hill,Juvenile Fiction,3.7,29228,2002
Selected Poems of Herman Melville,Herman Melville,Poetry,3.82,11,2004
A Void,Georges Perec,Fiction,3.8,1676,2005
How Tom Beat Captain Najork and His Hired Sportsmen,Russell Hoban;Quentin Blake,Juvenile Fiction,4.27,296,2006
A Near Thing for Captain Najork,Russell Hoban,Inventions,4.2,73,2006
Angels,Jacqueline Carey,Religion,4,41,1997
The Last Shogun,Ryotaro Shiba,Fiction,3.74,287,2004
Johnny Reb and Billy Yank,Alexander Hunter,United States,4.11,13,1904
The Tough Guide to Fantasyland,Diana Wynne Jones,Fantasy fiction English,3.94,31,1996
The Azathoth Cycle,Edward Derby;Peter Cannon;Lin Carter;Ramsey Campbell;Henry Kuttner;Stephen Rainey;Thomas Ligotti;Gary Myers;Richard Tierney,Fiction,3.75,122,1995
Song of Cthulhu,Stephen Mark Rainey,Fiction,3.67,45,2001
Miskatonic University,Sam Johnson,Games,4.15,36,2005
The Keeper's Companion,Keith Herber,Games,3.97,63,2000
Call of Cthulhu RPG,Sandy Petersen;Lynn Willis,Games,4.45,30,2000
Shadows of Yog-Sothoth,Sandy Petersen,Games,3.9,62,2004
Spawn of Azathoth,Keith Herber,,3.81,19,2005
Secrets of New York,Jerry Jones;William Jones,Games,3.62,26,2005
The Keeper's Companion Vol. 2,Lynn Willis;Adam Gauntlett,Games,3.73,40,2002
Secrets of San Francisco,Cody Goodfellow,Games,4,16,2006
Yours in Food John Baldessari,John Baldessari;Paul Auster,Art,4,19,2004
Notebooks 1935-1951,Albert Camus;Philip Malcolm Waller Thody;Justin O'Brien,Biography & Autobiography,4.28,536,1998
The Great Good Place,Ray Oldenburg,Social Science,3.84,583,1999
Lum Urusei Yatsura,Rumiko Takahashi,Comics & Graphic Novels,3.99,132,1997
X/1999 Vol. 1,CLAMP,Comics & Graphic Novels,3.95,3083,2003
X/1999 Volume 2,CLAMP,Comics & Graphic Novels,4.02,1065,2003
The Rattle-Rat,Janwillem Van de Wetering,Fiction,3.97,168,1997
Robert Van Gulik,Janwillem Van de Wetering,Literary Criticism,3.56,38,1987
White Sky Black Ice,Stan Jones,Fiction,3.77,611,2003
Murder in the Bastille,Cara Black,Fiction,3.73,1148,2004
Restless Till We Rest in You,Saint Augustine Bishop of Hippo;Thomas Paul Thigpen,Religion,4.67,6,1998
The Ring Finger Falls Silent,Satoru Kannagi,Comics & Graphic Novels,4.02,353,2006
The Left Hand Dreams of Him,Satoru Kannagi,Comics & Graphic Novels,3.95,528,2006
Little Butterfly,Hinako Takanaga;Sachiko Sato,Comics & Graphic Novels,4.07,1522,2006
The Art of Loving,Eiki Eiki;Yukine Honami,Comics & Graphic Novels,3.48,163,2006
Only the Ring Finger Knows,Satoru Kannagi;Hotaru Odagiri,Comics & Graphic Novels,4.1,3254,2004
Dominion,Masamune Shirow;Dana Lewis;Frederik L. Schodt;Toren Smith;Tom Orzechowski,Comics & Graphic Novels,3.73,289,2000
Outlander,Timothy Truman;Tom Raney,Juvenile Fiction,3.46,119,2001
Star Wars Tales Volume 1,Various;Tsuneo Sanda,Comics & Graphic Novels,3.89,894,2002
Creatures of the Night,Neil Gaiman;Michael Zulli;Todd Klein,Comics & Graphic Novels,3.84,1627,2004
The Will Eisner Sketchbook,Will Eisner,Art,4.26,35,2003
Star Wars: Clone Wars Volume 1 - The Defense of Kamino,Haden Blackman;John Ostrander;Scott Allie; Jan Duursema; Stephen Thompson; Tomas Giorello; Dan Parsons; Ray Krissing,Comics & Graphic Novels,3.85,868,2003
Dirty Italian,Gabrielle Euvino,Foreign Language Study,4.04,44,2006
Gunslinger and Nine Other Action-packed Stories of the Wild West,Edward Gorman,Frontier and pioneer life,4.25,4,1995
F. Scott Fitzgerald on Authorship,Francis Scott Fitzgerald;Judith Baughman,Literary Criticism,3.57,7,1996
One Hundred Demons,Lynda Barry,Comics & Graphic Novels,4.16,7405,2005
Lao Tzu,Lao-tzu;Ursula K. Le Guin;Jerome P. Seaton,Philosophy,4.32,754,1998
The Tao of Physics,Fritjof Capra,Science,3.97,13688,2000
Spiritual Midwifery,Ina May Gaskin,Medical,4.38,4965,2002
Monday Night Class,Stephen Gaskin,Body Mind & Spirit,3.9,57,2005
Steppenwolf,Victor Skrebneski;Richard Christiansen,Performing Arts,4.14,7,2000
Mother Maria Skobtsova,Mariia,Biography & Autobiography,4.31,59,2003
The Ultimate Time Machine,Joseph McMoneagle,Body Mind & Spirit,3.49,56,1998
Get Out of Your Mind & Into Your Life,Steven C. Hayes;Spencer Xavier Smith,Self-Help,4.05,1357,2005
Persuasive Communication,James Brian Stiff;Paul A. Mongeau,Language Arts & Disciplines,3.27,4,2002
